,id,name,neighbourhood,latitude,longitude,room_type,calculated_host_listings_count,license
3469,49968858,√ Luxury & Quiet home near Downtown San Jose #403,San Jose,37.32056,-121.87828,Entire home/apt,10,
3470,49200971,New Cozy home near Apple/Downtown San Jose #410,San Jose,37.32065,-121.8782,Entire home/apt,10,
3471,49985193,Private and Stylish Studio walkable Palo Alto,Palo Alto,37.44788,-122.156,Entire home/apt,2,
3472,49530890,Private Balcony|Self Checkin|Fast Wi-Fi|WorkSpace|,Santa Clara,37.36943,-121.99436,Entire home/apt,11,
3473,49531164,Perfect for Business Travelers|Self Check-in|GYM|,Santa Clara,37.36854,-121.99467,Entire home/apt,11,
3474,50025666,Beautiful Guest Room in San Jose Rose Garden area,San Jose,37.3352,-121.92737,Private room,1,
3475,49532937,"Ping-Pong | MODERN | 4Bd/3Ba, 10 mins to Apple HQ",San Jose,37.30824,-122.02337,Entire home/apt,3,
3476,49208736,Extremely clean in this pandemic. Nice and cozy,San Jose,37.27524,-121.92911,Private room,1,
3477,50035032,~1B1B near SAP/Apple campus/SJ Airport #411,San Jose,37.32236,-121.8803,Entire home/apt,15,
3478,49212871,1 bdrm casita w/ private entrance & kitchenette,San Jose,37.38101,-121.83756,Entire home/apt,1,
3479,50035152,~2B2B Near SAP/Apple/SanJose Downtown/Airport #405,San Jose,37.32202,-121.87815,Entire home/apt,15,
3480,50037004,Luxury quality queen bed spacious peaceful Roku TV,San Jose,37.29633,-121.80073,Private room,4,
3481,49214630,🌟Cheerful 2B2B in prime location 🌲Redwood Pl Apt 3,Sunnyvale,37.36838,-122.02012,Entire home/apt,3,2021-7557
3482,49218604,"San Jose 1BR w/ W/D, Pool, Gym, BBQ, nr freeways",San Jose,37.4121307,-121.9584648,Entire home/apt,461,
3483,49541940,King Bed at Urban Resort: Breakfast for 1 Included,Mountain View,37.41589,-122.07656,Private room,3,
3484,50044353,"Palo Alto 1BR w/ Gym, Pool, nr 82, 101, & 280",Palo Alto,37.4330975,-122.1862778,Entire home/apt,461,
3485,49542495,Luxury living with gorgeous hill views,Los Altos Hills,37.36779,-122.12571,Entire home/apt,2,
3486,50045367,"Sunnyvale 2BR w/ Gym, Pool, 10 mi. to Google, FB",Sunnyvale,37.3712896,-122.0573953,Entire home/apt,461,
3487,49544708,CUTE ROOM IN SC❤️❤️,Santa Clara,37.34186,-121.96024,Private room,21,
3488,49548861,GYM|FastWi-FI|Tesla Charging-Self Checkin-2parking,Santa Clara,37.37011,-121.99434,Entire home/apt,11,
3489,49228981,💎Cozy 1B1B in prime location • 🌲AC/1000m wifi/More,Sunnyvale,37.36847,-122.0202,Entire home/apt,3,2021-7557
3490,50045386,"Sunnyvale 1BR w/ Gym, Pool, 10 mi. to Google, FB",Sunnyvale,37.3712896,-122.0573953,Entire home/apt,461,
3491,49231013,"Modern 4BR, 2BA, 8BED Home in Downtown San Jose",San Jose,37.3509,-121.87428,Entire home/apt,2,
3492,49233545,Cozy 2BE2BA home near Downtown San Jose #214,San Jose,37.3202,-121.88017,Entire home/apt,10,
3493,50046153,Cool A/C queen size memory foam bed Roku TV Wi-Fi,San Jose,37.29597,-121.79956,Private room,4,
3494,49234885,✨Spacious 2B2B in Sunnyvale  🌲 Patio/AC/1000m wifi,Sunnyvale,37.36834,-122.02151,Entire home/apt,3,2021-7557
3495,50398302,Spacious 3BR with AC Steps from Stanford Campus!!!,Palo Alto,37.42949,-122.1485,Entire home/apt,3,
3496,49551970,#409 New home Luxury stay near Downtown San Jose,San Jose,37.32009,-121.87998,Entire home/apt,15,
3497,49565947,King Bed 1BR Near Apple Kaiser Downtown San Jose,San Jose,37.31943,-121.9842,Entire home/apt,4,
3498,49570848,Luxury 6bd home in upscale quiet neighborhood,Palo Alto,37.43505,-122.12574,Entire home/apt,4,
3499,50051174,1/1 Lux Apartment Minutes from Downtown San Jose!,San Jose,37.32282,-121.87527,Entire home/apt,8,
3500,49579651,"Santa Clara 2BR w/ W/D, Gym, Pool, nr highways",Santa Clara,37.3512312,-121.9931774,Entire home/apt,461,
3501,50400677,"Clean, bright room for rent",San Jose,37.37688,-121.87742,Private room,3,
3502,50051617,Spacious Private Room & Bathroom Near Apple Park,San Jose,37.32184,-121.9853,Private room,3,
3503,50054823,"""Brand-new private cottage in downtown San Jose""",San Jose,37.35747,-121.88368,Entire home/apt,1,
3504,50401399,2Bd/1Ba NEW Guest House in S San Jose (w/ Parking),San Jose,37.29456,-121.81436,Entire home/apt,2,
3505,49606947,"Mountain View 2BR w/ Gym, Pool, BBQ, nr Caltrain",Mountain View,37.40389,-122.09553,Entire home/apt,461,
3506,49615882,King Spa Room,Campbell,37.28678,-121.93648,Private room,3,
3507,50059884,"Milpitas 1BR w/ Gym, Pool, nr BART & Great Mall",Milpitas,37.4091432,-121.8926111,Entire home/apt,461,
3508,49629706,Cambrian - Sun-filled Modern Private Getaway,San Jose,37.23943,-121.9155,Entire home/apt,1,
3509,50403055,#E private bath master room with lock,San Jose,37.33454,-121.8302,Private room,5,
3510,50059940,"Milpitas 1BR w/ Gym, Pool, nr BART & Great Mall",Milpitas,37.4091432,-121.8926111,Entire home/apt,461,
3511,50060240,"Garden Alameda 2BR Townhome, nr WF & Caltrain",San Jose,37.3345021,-121.9079508,Entire home/apt,461,
3512,50403422,Your Home away from Home! Welcome!,Mountain View,37.39325,-122.06295,Entire home/apt,1,
3513,50062598,Comfortable and Renovated Winchester Orchard House,San Jose,37.31963,-121.95739,Entire home/apt,1,
3514,50411572,"San Jose 1BR w/ Gym, Pool, W/D, nr highways & VTA",San Jose,37.2785839,-121.8742323,Entire home/apt,461,
3515,50416392,177C - King Bedroom  w/ Bath & AC near SJSU & Airport,San Jose,37.33918,-121.87619,Private room,11,
3516,49651657,Beautiful Downtown Studio,San Jose,37.34221,-121.88157,Entire home/apt,1,
3517,50069307,Clean Studio Suite with Kitchen,Sunnyvale,37.35458,-122.01702,Entire home/apt,24,Exempt
3518,49653439,Private room near Santana Row & Mystery House,San Jose,37.31403,-121.95066,Private room,1,
3519,50421378,CUTE LITTLE GRREN ROOM2💚💚💙,Santa Clara,37.32886,-121.98489,Private room,21,
3520,50070037,Convenient Studio Suite with Kitchen,Sunnyvale,37.35671,-122.01721,Entire home/apt,24,Exempt
3521,49657131,Airy Open Modern Home: 4br/2ba in a park like lot,Sunnyvale,37.35813,-122.05896,Entire home/apt,1,
3522,50070480,Spacious Studio Suite with Kitchen,Sunnyvale,37.35656,-122.01632,Entire home/apt,24,Exempt
3523,50078235,"Palo Alto 2BR w/ Gym, Pool, nr 82, 101, & 280",Palo Alto,37.43090871,-122.1889375,Entire home/apt,461,
3524,49667052,Huge Room ! Private bathroom in nice home !,San Jose,37.33436,-121.87283,Private room,1,
3525,49677956,Valley Fair Entire Lovely Home,San Jose,37.32874,-121.94336,Entire home/apt,3,
3526,50080557,"Garden Alameda 2BR Townhome, nr WF & Caltrain",San Jose,37.3348273,-121.9084099,Entire home/apt,461,
3527,49686461,Private Barn in a farm.,Unincorporated Areas,37.091,-121.58341,Entire home/apt,1,
3528,50424216,New private room with private bathroom and parking,San Jose,37.32865,-121.82514,Private room,3,
3529,50429058,"San Jose 1BR w/ Gym, Pool, W/D, nr WF & Caltrain",San Jose,37.3315684,-121.9051297,Entire home/apt,461,
3530,50085212,Suite with Kitchen,Sunnyvale,37.35662,-122.01762,Entire home/apt,24,Exempt
3531,50443624,"Heart of San Jose 1BR, Parking, Patio, AC and more",San Jose,37.32088,-121.90606,Entire home/apt,5,
3532,50089221,Convenient Suite with Kitchen,Sunnyvale,37.35673,-122.01561,Entire home/apt,24,Exempt
3533,50090008,Clean Suite with Kitchen,Sunnyvale,37.35523,-122.016,Entire home/apt,24,Exempt
3534,50445024,Hill-themed Master w/King Bed and Private Bathroom,San Jose,37.26894,-121.87596,Private room,4,
3535,49691921,!!~COZY APARTMENT~!! by Downtown San Jose,San Jose,37.35427,-121.89211,Entire home/apt,1,
3536,49700163,"Milpitas 1BR w/ Gym, Pool, W/D, nr mall & BART",Milpitas,37.4091432,-121.8926111,Entire home/apt,461,
3537,50091198,Spacious 3BR Apartment Near Caltrain & Stanford,Palo Alto,37.4176,-122.13186,Entire home/apt,290,
3538,50092890,New Luxurious Home @ Center of Silicon Valley,Cupertino,37.31466,-122.0005,Entire home/apt,1,
3539,49717896,Two Story Wine Barrel~Majestic Redwoods~ Hot Tub!,Unincorporated Areas,37.15023,-121.97903,Entire home/apt,1,
3540,50456953,"Sunnyvale 1BR w/ W/D, Pool, Gym, nr FB + Google",Sunnyvale,37.3712896,-122.0573953,Entire home/apt,461,
3541,50465322,♫406 Top floor court yard top floor close to Apple,San Jose,37.32183,-121.8784,Entire home/apt,10,
3542,50100871,Luxury Living on Colorado #41091,Palo Alto,37.4357,-122.12333,Entire home/apt,9,
3543,50529349,bedrooms for rent,San Jose,37.3289,-121.92059,Private room,1,
3544,49731178,Nice view,San Jose,37.36706,-121.91542,Private room,1,
3545,50104450,Home Away Studio Suite with Kitchen,Sunnyvale,37.35471,-122.01637,Entire home/apt,24,Exempt
3546,49741253,Urban-Chic Retreat - Private and Brand New,San Jose,37.32044,-121.88534,Entire home/apt,5,
3547,50540542,Spacious 3BR/1.5Ba Quiet & Safe Home in San Jose,San Jose,37.42204,-121.86005,Entire home/apt,2,
3548,50104501,Home Away Suite with Kitchen,Sunnyvale,37.35472,-122.01776,Entire home/apt,24,Exempt
3549,50112700,Remodel Mountain View home for long term stay,Mountain View,37.39356,-122.06427,Entire home/apt,1,
3550,50542267,Convenient 1bd/1ba in the heart of Silicon Valley,Mountain View,37.39577,-122.08131,Entire home/apt,1,
3551,50542947,The Villa at The Ranch Almaden,Unincorporated Areas,37.19319,-121.79643,Entire home/apt,1,
3552,49742279,"Santa Clara 2BR w/ W/D, Gym, Pool, nr Safeway",Santa Clara,37.40501,-121.95698,Entire home/apt,461,
3553,49742365,"Santa Clara 1BR w/ W/D, Gym, Pool, nr Safeway",Santa Clara,37.40481,-121.95779,Entire home/apt,461,
3554,49742400,"Sunnyvale 3BR w/ Gym, Pool, 10 mi. to Google, FB",Sunnyvale,37.37896,-122.0584,Entire home/apt,461,
3555,50116351,Lovely business style house Netflix Apple San Jose,San Jose,37.27659,-121.98932,Entire home/apt,6,
3556,49744171,"Palo Alto 1BR w/ Gym, Pool, nr 82, 101, & 280",Palo Alto,37.4334622,-122.1846269,Entire home/apt,461,
3557,49744209,"Palo Alto 1BR w/ Gym, Pool, nr 82, 101, & 280",Palo Alto,37.4313002,-122.1897705,Entire home/apt,461,
3558,50549183,Tiny House Hillside Resort with Awesome Views,San Jose,37.29956,-121.79531,Entire home/apt,2,
3559,50118179,Complete master bedroom in newly remodeled home,San Jose,37.3287,-121.82489,Private room,3,
3560,50554035,SUPER QUAINT ROOM💕💕,Santa Clara,37.32884,-121.98266,Private room,21,
3561,49751140,Premium King at Shashi Hotel: 1 Breakfast Included,Mountain View,37.41803,-122.07702,Private room,3,
3562,50121043,"Brand NEW Room - QN Bed, Personal Microwave/Fridge",Sunnyvale,37.38994,-122.03014,Private room,4,2021-7768
3563,49751178,2 King Beds at Urban Resort: 1 Breakfast Included,Mountain View,37.41585,-122.07805,Private room,3,
3564,49755580,@ Marbella Lane - SJ Designer Home | 3BR | Ldry+P,San Jose,37.3266,-121.94535,Entire home/apt,2,
3565,50573191,NEW Modern 5B/3B - Spacious Home in Santa Clara,Santa Clara,37.34574,-121.94843,Entire home/apt,7,
3566,50577869,Pet-Friendly 3BR Townhouse in San Jose w/ Parking,San Jose,37.30181,-121.9307,Entire home/apt,290,
3567,50131462,Furnished private room near Apple in cupertino,Cupertino,37.3166,-122.01191,Shared room,1,
3568,50578799,Tranquil creek mountain house,Unincorporated Areas,37.19835,-122.01353,Entire home/apt,1,
3569,50580698,"San Jose 2BR w/ Gym, Pool, W/D, nr highways & VTA",San Jose,37.28014,-121.87379,Entire home/apt,461,
3570,49759606,Near Tech Companies-Fully Stocked-TESLA Charging,Sunnyvale,37.37035,-121.99645,Entire home/apt,11,
3571,49760281,"Cozy 3 Bedroom 2 Bath House, Free EV Charging",Santa Clara,37.35945,-121.96482,Entire home/apt,3,
3572,50133756,Entire house in the heart of silicon valley,Unincorporated Areas,37.34861,-122.099,Entire home/apt,1,
3573,50589276,Sleek Contemporary Condo with Clubhouse Access,San Jose,37.24322,-121.80021,Entire home/apt,1,
3574,50135685,private room with bathroom in quiet Cul-de-sac,San Jose,37.31962,-121.84536,Private room,1,
3575,50592204,BIG Discount 2BR House+A Jr. BR/off in PaloAlto,Palo Alto,37.42132,-122.13037,Entire home/apt,1,
3576,49773335,Entire House 3BR/Office Room/Pet/Family&Business,Sunnyvale,37.40285,-122.02411,Entire home/apt,2,2022-7499
3577,50137265,"The house you want to stay in, - Quiet, Walkable",San Jose,37.32708,-121.94639,Private room,1,
3578,49776632,Loft-Style Residence - Private and Brand New,San Jose,37.32006,-121.88677,Entire home/apt,5,
3579,50138735,Lovely w/amazing decor-Great Location-2Parking Sp,Santa Clara,37.36881,-121.99483,Entire home/apt,11,
3580,49777155,Treasure this Master bedrm& private bath queen bed,San Jose,37.29644,-121.80075,Private room,3,
3581,49778358,Perfect Modern Mountain View Retreat Near Google!,Mountain View,37.4066,-122.08884,Entire home/apt,9,
3582,50596550,GREAT LOCATION PRIVATE BATH & ENTRANCE IN SCLARA,Santa Clara,37.33087,-121.98346,Private room,1,
3583,50140303,"Clean, Modern and Private 1BR Close to G**gle HQ",Mountain View,37.4015,-122.06772,Entire home/apt,1,
3584,50617867,Adorable 2BD/1B Home With Fully Equipped Kitchen,San Jose,37.36647,-121.83984,Entire home/apt,1,
3585,50624571,Gorgeous 3BR House 5 mins from San Jose Airport,San Jose,37.33479,-121.94642,Entire home/apt,1,
3586,49786309,"Mountain View 2BR w/ Pool, Spa, Roofdeck",Mountain View,37.3927515,-122.074818,Entire home/apt,461,
3587,50145687,CUTE ROOM IN SANTA CLARA❤️❤️❤️,Santa Clara,37.33983,-121.96015,Private room,21,
3588,49808644,Newly remodeled Private Studio near Stanford,Los Altos Hills,37.36273,-122.14793,Entire home/apt,1,
3589,49833639,Convenient Entire 2b2b Apartment,San Jose,37.31175,-121.95139,Entire home/apt,1,
3590,49837193,Pet-Friendly Villa-Special Rates for Medical Staff,San Jose,37.345047,-121.929314,Entire home/apt,3,
3591,50626206,Charming and Cozy 1B1b Apt in Downtown Palo Alto,Palo Alto,37.41919,-122.1297,Entire home/apt,12,
3592,50627306,"Milpitas 1BR w/ Gym, Pool, nr BART & Great Mall",Milpitas,37.4091432,-121.8926111,Entire home/apt,461,
3593,50156374,"Private house on court, big backyard & disinfected",San Jose,37.22803,-121.76417,Entire home/apt,1,
3594,50634467,Charming 2 Bedroom Home (1300sf) *Patio and Garage,Mountain View,37.38495,-122.07283,Entire home/apt,1,
3595,50157367,"Homey vintage walk DWTN- priv. bath, free Parking",Palo Alto,37.4528,-122.1557,Private room,1,
3596,50645634,Cozy 1B1B ADU with separate entrance,Santa Clara,37.34469,-121.95651,Entire home/apt,1,
3597,49841988,Paradise private room queen bed & private bathroom,San Jose,37.29484,-121.80138,Private room,3,
3598,50158537,Luxurious 4B3B heart Cupertino near Apple,Cupertino,37.30753,-122.03676,Entire home/apt,3,100992
3599,49849114,"Santa Clara 2BR w/ W/D, Gym, Pool, nr Safeway",Santa Clara,37.40285,-121.95476,Entire home/apt,461,
3600,49864750,Leisure business trip 2Bd/2Bt luxury modern apt SJ,San Jose,37.39876,-121.9224,Entire home/apt,4,
3601,50679263,Urban Tropical Oasis,Unincorporated Areas,37.37556,-121.82792,Entire home/apt,1,
3602,50679344,Private Room with Shared Bath Near SAP Center,San Jose,37.32811,-121.90308,Private room,3,
3603,50164463,"San Jose 1BR w/ Gym, Pool, W/D, nr WF & Caltrain",San Jose,37.3315684,-121.9051297,Entire home/apt,461,
3604,50680404,Cozy 1-bedroom in Downtown San Jose,San Jose,37.35505,-121.89188,Private room,1,
3605,50681405,Santa clara Honey Im Home master bedroom -No4,Santa Clara,37.39088,-121.94915,Private room,10,
3606,50698891,√New home 2BE2BA near Apple/Downtown San Jose #414,San Jose,37.32202,-121.87832,Entire home/apt,10,
3607,49869644,"San Jose 2BR w/ W/D, Pool, Gym, BBQ, nr freeways",San Jose,37.28045,-121.87281,Entire home/apt,461,
3608,50164870,"Santa Clara 2BR w/ Gym, W/D, nr highways + Costco",Santa Clara,37.36962,-121.99559,Entire home/apt,461,
3609,49871511,"San Jose 1BR w/ Gym, Pool, W/D, nr WF & Caltrain",San Jose,37.3315684,-121.9051297,Entire home/apt,461,
3610,50165829,Beautiful Luxurious SingleHouse4b3b heartCupertino,Cupertino,37.30905,-122.039,Entire home/apt,1,100992
3611,51027715,Modern and Chic 1B1b apartment in Palo Alto,Palo Alto,37.41931,-122.12976,Entire home/apt,12,
3612,51045862,♫308 Safe building Gated community close to apple,San Jose,37.32103,-121.87823,Entire home/apt,10,
3613,50700292,Top Floor & Cozy home in Downtown San Jose #413,San Jose,37.32033,-121.8786,Entire home/apt,10,
3614,50185839,"Campbell 1BR w/ Pool, Gym, W/D, nr WF & TJ",Campbell,37.2833233,-121.9365339,Entire home/apt,461,
3615,50705583,"Bright 3 bed/2 bath, Best Location! 10min from SJC",San Jose,37.31838,-121.89295,Entire home/apt,4,
3616,50185880,"Campbell 2BR w/ Pool, Gym, W/D, nr WF & TJ",Campbell,37.2840959,-121.9367783,Entire home/apt,461,
3617,50195113,√New home 2BE2BA near Apple/Downtown San Jose #402,San Jose,37.32208,-121.87985,Entire home/apt,10,
3618,50730270,1 Bedroom Rivermark Condo by Levi's Stadium,Santa Clara,37.39669,-121.94198,Entire home/apt,1,
3619,50730935,Ocean themed room in quiet Almaden suburban home,San Jose,37.22516,-121.87988,Private room,3,
3620,51046648,✨New✨Stylish Retreat in the heart of HighTech Hub,Santa Clara,37.36852,-121.98463,Entire home/apt,2,
3621,50199417,"Downtown San Jose Oasis, Beautiful Landscaped Home",San Jose,37.34647,-121.88619,Entire home/apt,1,
3622,51047703,"Amazing 8Bed/3Bath near Apple, Faceb00k +  Hot Tub",Santa Clara,37.36697,-121.9851,Entire home/apt,1,
3623,50757958,#412-2B2B Near Airport/SAP/Apple/SanJosen Downtown,San Jose,37.32061,-121.87815,Entire home/apt,15,
3624,50200570,Quiet room for you to Relax,San Jose,37.3764,-121.87916,Private room,3,
3625,50761408,"Palo Alto 1BR w/ Gym, Pool, nr Stanford",Palo Alto,37.43138,-122.1884,Entire home/apt,461,
3626,50211200,Perfect Private Mountain View Retreat Near Google!,Mountain View,37.40584,-122.09009,Entire home/apt,9,
3627,50764502,"Palo Alto 1BR w/ Gym, Pool, nr Stanford",Palo Alto,37.4305293,-122.1885364,Entire home/apt,461,
3628,50774518,Private Secluded Redwood Retreat in Palo Alto,Palo Alto,37.41744,-122.12405,Entire home/apt,1,
3629,51048585,Cozy Corporate Condo in Silicon Valley,Santa Clara,37.34658,-121.99475,Entire home/apt,1,
3630,50215200,Private Cal-King bedroom in Quiet Home,San Jose,37.29422,-121.83627,Private room,2,
3631,51051176,Bright 2 BR Home By Levy's Great America Conv  Ctr,Santa Clara,37.3925,-121.95931,Entire home/apt,3,
3632,51088016,Renovated Spacious Guest House w/ Private Entrance,San Jose,37.390518,-121.836311,Entire home/apt,1,
3633,50776632,3BR Movie Theater + Game Room-> Family Fun Retreat,Mountain View,37.40843,-122.10124,Entire home/apt,7,
3634,50786527,"Garden Alameda 3BR w/ Gym, Pool, nr WF, Caltrain",San Jose,37.3345021,-121.9079508,Entire home/apt,461,
3635,50786777,"Santa Clara 1BR w/ W/D, Gym, Pool, nr Safeway",Santa Clara,37.4039496,-121.9584108,Entire home/apt,461,
3636,50797119,"LARGE ROOM IN SANTA CLARA NEAR SC KAISER, APPLE",Santa Clara,37.32418,-121.99663,Private room,21,
3637,50217812,Nice and clean Room for rent,San Jose,37.37686,-121.87926,Private room,3,
3638,50825715,🏠2 San Jose down town quiet big room with king bed,San Jose,37.30746,-121.88197,Private room,18,
